cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,stoichiometry_valid,concentration_valid,ligand_valid,physics_failure_prob,bandgap,plqy,emission_peak,particle_size,emission_fwhm,lifetime,stability_score,phase_purity,phase_label
0.909781,0.847806,196.402969,0.524895,0.186029,40.842148,4,True,False,True,0.300000,9.883122,0.906210,-229.684296,2.248685,68.804863,28.256510,0.582385,0.857741,1
2.152439,0.535756,131.962006,0.280564,0.622441,42.879894,1,False,False,True,0.600000,2.440606,0.323764,554.125732,10.809544,45.058914,4.500864,0.542849,1.000000,2
2.252443,1.749755,126.488136,1.012882,0.670619,6.303416,2,True,False,True,0.300000,2.145300,0.006896,577.015564,10.948030,40.922070,4.285869,0.523554,0.730587,3
0.844532,0.907656,189.975342,0.653402,0.455578,6.674157,2,True,False,True,0.300000,2.113835,0.125544,518.622986,20.602230,35.654778,8.290997,0.484318,0.500000,3
2.055829,0.456400,163.009689,0.408946,0.116346,26.344564,1,False,False,True,0.600000,2.042186,0.141762,515.342407,17.985035,33.599316,7.718018,0.583385,0.512382,3
2.098090,0.717162,144.727554,1.500000,0.559158,42.240108,1,True,False,True,0.300000,2.373610,0.696416,489.741608,15.779973,41.824024,4.521153,0.636696,0.756339,2
1.501533,0.759557,142.315933,0.329308,0.753356,15.717720,0,True,False,True,0.300000,2.196450,0.043939,544.941040,22.482243,31.615759,12.017449,0.531146,0.794797,3
1.250915,0.784805,166.244461,0.198875,0.125404,36.870094,3,True,False,True,0.300000,2.205114,0.214308,558.782410,16.430811,35.501160,8.845856,0.570667,0.966094,3
1.383495,0.829313,174.036316,0.573904,0.199396,41.683990,0,True,False,True,0.300000,2.294563,0.068824,552.751404,5.233916,41.324860,10.661812,0.591559,0.965982,3
1.074424,0.484895,177.769424,0.500799,0.079369,47.009605,0,True,True,True,0.000000,2.304979,0.669257,540.658875,30.013626,36.039333,18.889107,0.846834,0.809102,0
2.408862,0.983672,135.159866,0.411514,1.225490,44.221462,3,True,False,True,0.300000,2.027312,0.248540,462.553131,11.683015,38.257061,10.975348,0.601680,0.870050,3
3.000000,0.576638,236.569641,1.500000,0.127345,21.319321,0,False,False,True,0.600000,2.057031,0.086721,572.604858,20.746746,35.042313,8.722187,0.117707,0.787846,3
1.053687,0.719321,192.219727,0.425349,0.047403,3.017329,0,True,False,True,0.300000,2.245003,0.221082,510.607086,11.225808,37.393917,3.675796,0.357398,0.755422,3
1.742141,1.793507,123.521667,0.241666,0.396218,5.912338,3,True,False,True,0.300000,2.191070,0.176002,557.715820,11.287409,36.065365,5.723909,0.558326,0.593726,3
2.880332,0.737694,133.654190,0.035287,0.102824,7.391722,0,False,False,True,0.600000,511.493195,1.000000,-50410.750000,2.253399,74.761780,27.089771,0.713345,0.852177,1
1.184887,0.507601,116.955734,0.980476,0.065854,28.437132,4,True,False,True,0.300000,2.426990,0.553065,499.573730,6.777081,50.444057,1.066630,0.423710,0.749139,2
0.718554,0.835365,165.305801,0.093748,0.157575,37.111916,2,True,False,True,0.300000,9.726369,0.873577,-232.959961,2.643875,64.943451,21.179115,0.741173,0.906666,1
0.884080,0.856756,173.738434,0.231521,1.500000,56.519615,0,True,False,True,0.300000,2.304816,0.621798,520.117371,33.466187,35.646782,19.328917,0.998442,0.961849,0
1.310173,1.444711,250.000000,1.500000,0.600870,7.125544,3,True,False,True,0.300000,2.047447,0.212267,582.711243,15.874608,33.145771,5.620382,0.137068,0.826357,3
2.349625,0.628817,141.269989,0.204438,0.255817,25.211830,2,False,False,True,0.600000,2.244866,0.507664,481.203552,6.120177,53.670559,14.084470,0.646603,1.000000,2
1.337673,0.779140,211.527908,0.040733,0.829157,18.133713,0,True,False,True,0.300000,2.290879,0.425494,521.176331,22.542002,30.902714,20.623783,0.358559,0.740076,0
1.498078,1.090512,174.088654,0.291484,0.004943,20.570845,4,True,False,True,0.300000,2.268554,0.180858,451.142426,14.077423,35.630939,5.733937,0.554152,0.873174,3
1.825860,0.710716,144.599762,0.145053,0.716424,7.358259,0,True,False,True,0.300000,2.300465,1.000000,534.238892,19.858963,41.166283,19.623608,1.000000,0.695229,0
2.082410,0.973823,155.676254,0.528188,0.384181,32.033886,3,True,False,True,0.300000,2.305478,0.679892,519.596313,25.048805,36.219353,16.068371,1.000000,0.804431,0
3.000000,0.922980,197.906219,0.440049,1.500000,3.666066,3,False,False,True,0.600000,2.262095,0.477725,521.944946,21.780571,37.330463,4.356997,0.508751,0.634233,2
1.380089,0.887359,175.896286,0.266710,0.535009,26.446043,1,True,False,True,0.300000,2.308145,0.761752,517.398560,26.870274,35.289101,13.709192,0.950920,0.824380,0
1.475776,0.657426,105.068283,0.190731,0.296456,28.993982,2,True,False,True,0.300000,18.563358,0.867693,-1104.153076,2.220098,70.187302,24.474958,0.470787,0.884207,1
3.000000,0.758349,169.512970,0.554291,0.002693,48.218212,1,False,False,True,0.600000,2.252670,0.092892,466.127319,11.080979,38.955673,12.013589,0.578626,0.998918,3
0.931005,0.503571,118.952644,1.319229,0.272637,25.081554,0,True,True,True,0.000000,2.173328,0.056026,455.848022,18.987904,37.052071,8.578410,0.538146,0.753992,3
3.000000,2.000000,199.418365,0.120044,1.331086,52.588978,1,True,False,True,0.300000,2.298497,0.334403,506.626282,27.871592,33.404537,15.635002,0.671764,0.776181,0
2.954032,1.346527,166.764542,0.013620,0.235327,35.399284,1,True,False,True,0.300000,2.304933,0.728288,521.460754,28.032230,36.294586,14.765623,0.968556,0.908837,0
1.004352,1.006314,170.739182,0.171037,0.834365,23.556318,3,True,False,True,0.300000,2.319213,0.110731,597.584473,4.676500,53.906342,11.992088,0.595248,1.000000,3
1.688544,1.011239,165.488678,0.391382,0.162528,17.577633,0,True,False,True,0.300000,2.299565,0.687236,508.337097,22.969673,33.730160,13.977498,0.970252,0.853450,0
3.000000,1.048663,97.728569,0.009138,0.456174,17.391657,2,True,False,True,0.300000,2.070717,0.022467,514.768921,5.516166,44.239769,5.488780,0.382391,0.692390,3
1.786050,1.066328,177.445999,0.880605,0.357974,38.464516,2,True,False,True,0.300000,2.448397,0.771000,538.759521,15.086323,40.212475,10.060528,0.522912,0.830194,2
0.858752,1.289998,124.086662,0.405394,0.079355,39.978916,1,True,False,True,0.300000,10.352815,0.934029,-278.468689,2.115869,73.817642,30.399202,0.628381,0.856906,1
1.446332,0.631020,183.657089,0.159562,0.725593,15.864822,3,True,False,True,0.300000,2.416433,0.510158,515.174500,12.051982,44.237606,12.223796,0.459081,0.747877,2
0.416109,0.702933,152.505447,0.088015,0.811714,7.071582,1,True,False,True,0.300000,2.118383,0.036887,558.266296,16.427637,35.021370,6.969292,0.543285,1.000000,3
1.897479,0.369609,167.939117,0.146131,0.771699,27.781490,0,False,False,True,0.600000,2.327271,0.156372,560.232605,21.505606,33.375637,8.284135,0.469979,0.889161,3
1.717912,1.478047,218.510117,0.113950,0.568845,30.530216,1,True,False,True,0.300000,2.302715,0.312949,536.534546,27.771955,36.737480,17.501192,0.404717,0.784305,0
1.215723,2.000000,172.391266,0.927472,0.162124,5.612431,0,True,False,True,0.300000,2.189149,0.191042,524.501831,14.535904,37.514816,6.383026,0.526076,0.807369,3
2.693269,2.000000,147.817139,1.500000,0.111051,20.125212,1,True,False,True,0.300000,10.193568,0.833536,-282.389343,2.394274,69.621101,22.673895,0.855669,0.814095,1
0.598103,0.729963,215.249847,0.105144,0.025607,4.276140,0,True,False,True,0.300000,2.296447,0.433621,524.316345,22.564301,39.452370,19.332415,0.481476,0.790086,0
1.687351,0.668072,157.290665,0.168038,0.583663,3.445009,3,True,False,True,0.300000,26.324766,1.000000,-1887.248901,2.698463,62.520676,26.311947,0.889307,0.500000,1
2.107820,0.940965,150.118835,0.105971,0.044059,2.946839,1,True,False,True,0.300000,18.444889,0.939697,-1096.539185,2.418705,65.761299,27.266375,0.783610,0.698503,1
1.683412,1.052217,168.261261,0.103278,1.216879,41.438900,1,True,False,True,0.300000,2.291533,0.099346,558.231628,4.110804,57.060848,4.384921,0.571703,0.841178,3
1.757415,0.885568,155.927048,0.495816,0.112582,16.795540,0,True,False,True,0.300000,2.302394,0.945136,534.732300,22.782560,33.272301,14.180461,1.000000,0.935068,0
1.145589,0.683897,124.301353,0.383912,0.277201,15.230865,3,True,False,True,0.300000,2.303953,1.000000,532.849792,20.922785,31.054260,9.418356,0.914618,0.943131,0
2.318264,0.765348,161.171783,0.208717,0.403482,11.186489,1,False,False,True,0.600000,2.400866,0.467397,506.838806,16.435749,40.498974,5.928732,0.596236,0.754812,2
1.358320,1.540607,129.250626,0.805768,0.173365,57.149246,0,True,False,True,0.300000,2.380670,0.107902,463.996918,15.077360,38.291073,4.727437,0.567380,0.902801,3
0.819822,2.000000,97.583466,0.741976,0.263744,40.859890,0,False,False,True,0.600000,2.126891,0.242802,480.115631,13.133138,38.144100,3.869071,0.389870,0.670168,3
1.299470,2.000000,91.148697,0.011901,0.273959,21.475742,0,True,False,True,0.300000,10.147111,0.918634,-278.173279,3.724678,52.023827,25.030712,0.320027,0.870938,1
2.298232,0.974422,149.320602,0.653583,0.152202,45.957352,0,True,False,True,0.300000,21.151850,0.944502,-1374.107544,3.482742,47.887585,25.335073,0.945202,0.849319,1
3.000000,1.154643,155.064041,0.096985,0.257968,29.211323,3,True,False,True,0.300000,29.141964,0.900880,-2173.140625,3.201520,51.959896,29.230370,0.783695,1.000000,1
0.975352,1.394711,198.134354,0.331496,0.867626,7.873668,1,True,False,True,0.300000,10.125238,0.877290,-263.930939,2.122304,76.160576,24.472059,0.494754,0.969122,1
0.478104,1.213115,152.435623,0.308788,0.619201,11.489418,3,False,False,True,0.600000,2.347067,0.616182,501.179810,10.886689,44.036800,7.813035,0.689191,0.853309,2
2.705817,1.300604,211.371994,1.003772,0.279369,16.861580,0,True,False,True,0.300000,15.885048,0.854178,-815.543762,6.689226,38.805450,24.759237,0.268604,0.702095,1
0.562358,1.060972,184.608002,0.791240,0.214464,5.597314,0,True,False,True,0.300000,2.022983,0.073731,593.770508,3.984408,52.839539,1.056500,0.543577,0.786562,3
1.866032,1.380431,167.564941,0.248875,0.905298,32.324570,2,True,False,True,0.300000,2.407528,0.384638,495.929993,16.682421,42.715778,14.890054,0.637382,0.771666,2
1.974703,2.000000,109.130585,0.744975,0.382442,59.364597,3,True,False,True,0.300000,2.154582,0.260326,473.287872,21.211504,35.782444,7.782721,0.423020,0.500000,3
0.870045,2.000000,172.636383,0.571666,0.475133,28.551331,0,False,False,True,0.600000,2.157583,0.253888,546.984741,5.879083,44.082977,3.090496,0.533482,0.637517,3
0.813566,0.653157,128.246887,0.283335,1.210977,27.444777,0,True,False,True,0.300000,2.301714,1.000000,526.365051,25.768461,36.633137,19.706379,0.961443,0.629204,0
3.000000,1.134384,197.296066,0.150513,0.389380,2.804328,0,True,False,True,0.300000,31.343941,0.903855,-2374.380615,2.077835,70.337234,25.543106,0.542506,0.852973,1
1.841690,0.782575,186.568634,0.189320,0.103768,34.516983,0,True,False,True,0.300000,21.044250,0.861334,-1352.106201,2.000010,74.256096,25.272055,0.624195,0.978845,1
3.000000,2.000000,147.799393,0.541874,0.553735,27.112600,0,True,False,True,0.300000,2.389231,0.179613,593.200562,8.246209,43.179752,6.167768,0.641389,0.904915,3
0.329261,1.546129,89.726761,1.500000,0.179536,7.462758,4,False,False,True,0.600000,12.628424,0.896408,-503.536926,2.055467,75.265930,27.576687,0.289574,0.949863,1
0.733477,0.656829,93.732964,0.613703,0.088928,58.504322,0,True,False,True,0.300000,9.885859,1.000000,-222.974808,4.721501,45.631367,21.914093,0.433259,0.888916,1
1.325437,1.583927,173.169678,0.033817,0.604975,12.193996,4,True,False,True,0.300000,10.112581,0.963489,-237.571655,5.266900,44.794941,25.580065,0.701505,0.638770,1
3.000000,1.961867,221.993240,1.500000,1.134496,25.651649,1,True,False,False,0.600000,2.300090,0.252907,516.362610,23.831516,31.853502,17.161577,0.392938,0.898297,0
1.368528,2.000000,201.381607,0.999661,0.138744,8.241326,1,True,False,True,0.300000,2.370578,0.145653,597.047546,5.736279,49.182854,13.309584,0.342612,0.590275,3
1.872967,1.610517,215.752106,0.525724,0.156962,11.156007,1,True,False,True,0.300000,2.153517,0.132193,558.821533,13.819159,36.154495,11.307029,0.222052,0.673048,3
1.814716,1.192099,228.316086,0.170586,0.006839,38.777016,0,True,False,True,0.300000,2.172568,0.241758,556.660156,21.968119,33.826206,7.424246,0.251610,0.724174,3
2.556884,1.303529,139.809662,0.013283,0.305386,5.662294,0,True,False,True,0.300000,14.115600,0.935526,-668.490112,5.761856,40.392372,29.455950,0.706676,0.554184,1
1.460704,0.697490,148.148651,0.641704,0.224831,53.915176,4,True,False,True,0.300000,2.308263,0.874970,527.236206,30.493944,28.996008,13.293851,1.000000,0.797419,0
2.891485,0.907093,197.665497,0.034686,0.049817,28.584135,1,False,False,True,0.600000,84.428635,0.841922,-7683.457520,2.020289,77.019836,21.246904,0.474785,0.882210,1
2.234661,0.734130,102.726189,1.500000,0.017141,43.263851,3,False,False,True,0.600000,62.821915,0.871549,-5533.414551,2.472752,65.036369,30.771322,0.455636,0.746945,1
0.977605,1.752514,152.541916,0.638954,0.045274,34.323578,0,True,False,True,0.300000,10.571395,0.827723,-316.759888,6.034211,36.909710,23.557444,0.798373,1.000000,1
1.875949,2.000000,106.037254,0.296701,0.784017,46.165615,3,True,False,True,0.300000,2.182920,0.026669,473.711731,3.188639,60.358017,9.114672,0.377484,0.731669,3
0.742852,0.702399,190.368423,0.458101,0.785156,10.555645,3,True,False,True,0.300000,2.303298,0.507683,499.984070,23.668453,35.292736,16.389828,0.640993,0.727045,0
2.604994,1.729527,207.460785,0.314731,0.066274,14.795091,3,True,False,True,0.300000,2.211402,0.111588,491.703369,18.962391,36.622280,10.026924,0.316334,0.951359,3
1.625178,1.497338,80.000000,0.143486,1.273531,47.294193,1,True,False,True,0.300000,2.265483,0.115948,561.271545,18.135727,30.146732,8.180711,0.207368,0.947779,3
1.609916,2.000000,201.205978,0.217547,0.021384,29.727512,2,True,False,True,0.300000,2.277456,0.192625,461.927216,14.371428,34.556778,9.299972,0.361795,0.693821,3
1.387203,2.000000,155.315628,0.059330,0.106638,14.056368,2,True,False,True,0.300000,2.088689,0.075496,484.064819,19.913345,36.086662,9.087444,0.550908,0.624010,3
1.786781,1.018426,179.906784,0.395797,0.264993,12.646706,0,True,False,True,0.300000,2.126878,0.116689,505.069733,17.542250,40.726501,7.553555,0.378239,0.834169,3
0.843994,1.053282,173.186005,0.172446,0.637655,11.470396,2,True,False,True,0.300000,9.874097,0.856802,-235.236160,5.030031,41.127998,18.095228,0.737192,0.622703,1
1.416031,0.534568,166.963806,0.167252,0.106487,19.434708,3,True,False,True,0.300000,2.128811,0.225221,544.676941,20.037939,35.457005,12.580254,0.512638,0.943153,3
1.955560,0.620954,137.596573,0.400355,0.672260,51.280613,1,False,False,True,0.600000,77.760719,0.904576,-7029.948730,2.416188,70.579460,25.582830,0.823717,0.655584,1
0.694631,1.167597,250.000000,0.125393,0.085633,9.447911,2,True,False,True,0.300000,2.297869,0.295803,515.957520,21.032379,43.077682,14.722832,0.168439,0.875624,0
2.018806,0.760988,95.148590,0.781090,0.442214,38.036835,1,True,False,True,0.300000,2.257916,0.736245,489.314911,10.877508,43.837208,7.579264,0.340995,0.584129,2
2.615721,1.849462,170.554810,0.321586,1.485114,5.759979,2,True,False,True,0.300000,2.303275,0.852568,512.718140,19.081549,38.501995,12.791007,0.987862,0.734033,0
1.086067,0.981103,213.900238,0.209139,0.175351,16.698084,4,True,False,True,0.300000,2.247758,0.209691,567.685059,14.270769,42.038342,6.406084,0.262001,0.694549,3
1.518562,0.956618,117.227524,0.490405,1.045554,2.944514,3,True,False,True,0.300000,11.274646,0.941841,-364.008759,2.404935,68.374901,15.106462,0.657423,0.978123,1
1.148989,1.187455,184.315765,0.117002,0.089126,59.237579,1,True,False,True,0.300000,2.302673,0.804590,513.665100,31.034071,29.553492,15.612194,0.779828,0.686175,0
2.610537,0.850522,132.594315,0.100652,0.126428,17.812643,4,False,False,True,0.600000,65.997665,0.893951,-5867.820312,2.056903,68.859390,25.398508,0.733280,0.987922,1
0.556353,0.910448,113.134354,0.141028,0.860744,3.594929,3,True,False,True,0.300000,10.480853,0.943008,-286.126740,3.387644,48.876465,27.240742,0.643781,1.000000,1
2.265819,1.154408,188.088791,0.005464,0.748399,10.410955,2,True,False,True,0.300000,2.372561,0.094241,483.520416,20.617712,33.606167,2.467894,0.386274,0.620050,3
1.493281,0.477610,144.218597,0.386576,0.929629,35.659130,3,False,False,True,0.600000,2.175067,0.005433,542.198181,14.375773,35.991436,11.318879,0.496868,1.000000,3
0.643836,0.999644,80.000000,0.663611,1.500000,56.547871,4,True,False,True,0.300000,10.263934,0.936837,-280.523834,3.495631,54.492031,24.460899,0.265602,0.990746,1
1.037493,0.600086,127.671082,0.158663,0.904997,45.869904,0,True,False,True,0.300000,2.304352,0.911261,489.458588,28.981129,34.478695,13.834466,0.889400,0.663716,0
1.176608,2.000000,80.000000,0.312483,0.476543,38.673832,3,True,False,True,0.300000,2.020422,0.216196,511.830048,21.966774,39.441120,7.690886,0.282779,0.900551,3
0.945916,1.507089,151.721497,0.000993,0.570725,4.456705,2,True,False,True,0.300000,2.257974,0.151407,481.833740,6.469572,42.622242,9.418283,0.657451,0.955881,3
0.881855,0.800390,209.608887,1.185833,0.281168,14.908972,0,True,False,True,0.300000,2.304809,0.413829,527.619873,28.269386,29.483822,12.644044,0.517434,0.851423,0
3.000000,1.626560,197.877457,1.048933,0.604403,7.059391,0,True,False,True,0.300000,2.305953,0.509445,505.338165,17.879410,38.008862,16.239403,0.558521,0.695845,0
3.000000,1.919918,161.622681,0.020275,0.070058,4.583817,2,True,False,True,0.300000,2.008421,0.295732,505.044342,17.043493,38.850449,7.363670,0.575239,0.500000,3
1.352947,1.240353,81.559067,0.051181,0.456593,5.716333,2,True,False,True,0.300000,2.193938,0.144123,529.976013,14.831168,32.786491,8.452709,0.248046,0.715351,3
1.925816,1.445215,162.213562,0.163347,0.897391,5.398606,4,True,False,True,0.300000,2.259500,0.224193,597.852844,19.506371,30.812477,5.086266,0.569141,1.000000,3
1.123529,1.655442,109.686592,0.133647,0.052396,14.110729,0,True,False,True,0.300000,10.204259,0.902481,-267.450287,2.186686,74.135880,24.908205,0.550711,0.862730,1
3.000000,2.000000,164.974915,0.589247,0.445725,46.797573,2,True,False,True,0.300000,10.823678,0.935358,-326.422913,4.241437,54.597103,22.127256,0.767046,0.889169,1
1.433766,1.077428,176.331131,0.136071,1.022567,54.788918,3,True,False,True,0.300000,10.019408,0.884152,-277.587646,2.228864,67.763184,28.081234,0.678390,0.825634,1
0.602655,1.896647,250.000000,1.500000,0.907849,11.631541,1,False,False,True,0.600000,2.474477,0.527092,475.423126,5.788948,49.319286,12.454401,0.116873,0.953376,2
0.800100,1.398327,228.294601,0.556656,1.500000,19.412567,0,True,False,True,0.300000,2.302910,0.448368,516.185974,26.026693,29.997261,17.248924,0.275740,0.667172,0
3.000000,1.081965,103.192123,0.121985,0.703148,24.872679,1,True,False,True,0.300000,2.255516,0.194410,501.238281,8.884608,42.542801,12.124151,0.330615,0.780100,3
1.714004,0.796499,123.598953,0.673499,0.001690,8.090112,3,True,False,True,0.300000,16.789085,0.964623,-936.583923,5.273436,39.949577,23.021948,0.714550,0.529172,1
1.844694,0.441049,175.710190,0.457640,0.209162,55.471142,0,False,False,True,0.600000,1189.355347,0.899848,-118172.492188,2.200703,69.943764,21.535925,0.616491,0.922466,1
2.420942,1.339180,143.953506,0.053649,1.233059,19.121281,0,True,False,True,0.300000,2.347573,0.281855,513.586182,22.461727,35.181976,12.328850,0.515301,0.950388,3
